Person ID,Age,Gender,Undergraduate Major,Undergraduate GPA,Years of Work Experience,Current Job Title,Annual Salary (Before MBA),Has Management Experience,GRE/GMAT Score,Entrepreneurial Interest,MBA Funding Source,Desired Post-MBA Role,Expected Post-MBA Salary,Reason for MBA,Online vs. On-Campus MBA,Decided to Pursue MBA?
8070,24,Male,Arts,2.27,4,Consultant,32695,No,422,3.2,Employer,Executive,86927,Networking,On-Campus,Yes
8071,29,Female,Arts,3.49,8,Engineer,82663,No,438,1.7,Self-funded,Consultant,122131,Entrepreneurship,Online,Yes
8072,32,Female,Arts,2.58,1,Engineer,67235,No,450,9.5,Loan,Startup Founder,185348,Skill Enhancement,On-Campus,No
8073,27,Female,Engineering,3.77,6,Analyst,95822,No,255,4.9,Loan,Marketing Director,189717,Career Growth,On-Campus,Yes
8074,23,Female,Engineering,2.86,5,Entrepreneur,42262,No,714,8.9,Self-funded,Startup Founder,138800,Entrepreneurship,On-Campus,Yes
8075,27,Female,Business,2.34,5,Entrepreneur,65930,Yes,451,3.0,Scholarship,Executive,60767,Networking,Online,No
8076,34,Female,Economics,3.97,3,Analyst,88576,Yes,412,7.9,Self-funded,Finance Manager,160468,Networking,On-Campus,No
8077,21,Male,Business,2.35,9,Manager,65362,No,296,8.2,Self-funded,Startup Founder,187314,Networking,On-Campus,Yes
8078,23,Female,Science,3.14,8,Engineer,35693,No,366,1.0,Employer,Consultant,100512,Career Growth,Online,Yes
8079,26,Female,Science,3.14,5,Manager,104669,No,524,1.3,Scholarship,Startup Founder,175370,Skill Enhancement,On-Campus,Yes
8080,24,Female,Economics,2.75,7,Engineer,52679,No,532,9.3,Employer,Executive,100426,Career Growth,On-Campus,No
8081,27,Other,Economics,3.9,7,Engineer,67440,No,388,6.1,Loan,Consultant,152756,Career Growth,On-Campus,No
8082,34,Male,Economics,3.69,3,Entrepreneur,40460,No,575,3.6,Self-funded,Finance Manager,90593,Entrepreneurship,On-Campus,Yes
8083,23,Male,Engineering,3.66,4,Entrepreneur,104585,No,436,2.7,Loan,Marketing Director,195917,Skill Enhancement,Online,Yes
8084,21,Male,Engineering,3.95,1,Engineer,76379,No,277,8.4,Self-funded,Consultant,117373,Entrepreneurship,Online,No
8085,29,Male,Science,2.91,3,Entrepreneur,105314,No,738,2.7,Scholarship,Startup Founder,143876,Entrepreneurship,On-Campus,Yes
8086,26,Male,Economics,2.19,5,Entrepreneur,53147,No,678,8.6,Self-funded,Finance Manager,158971,Entrepreneurship,On-Campus,No
8087,28,Female,Arts,3.53,1,Consultant,30855,Yes,529,6.6,Scholarship,Consultant,102333,Networking,On-Campus,No
8088,23,Male,Science,2.76,1,Consultant,110557,Yes,606,6.9,Scholarship,Finance Manager,154903,Skill Enhancement,On-Campus,Yes
8089,28,Female,Economics,2.38,9,Engineer,68688,Yes,697,4.9,Scholarship,Startup Founder,181324,Career Growth,On-Campus,No
8090,22,Female,Arts,2.97,6,Entrepreneur,86676,No,584,1.3,Employer,Startup Founder,65961,Skill Enhancement,On-Campus,No
8091,32,Male,Economics,3.85,9,Consultant,72662,Yes,706,6.0,Loan,Finance Manager,96430,Entrepreneurship,On-Campus,Yes
8092,24,Male,Business,2.34,4,Manager,43054,Yes,544,7.4,Employer,Startup Founder,183602,Career Growth,Online,Yes
8093,23,Female,Arts,3.7,2,Engineer,118121,Yes,371,1.0,Self-funded,Consultant,86548,Entrepreneurship,Online,Yes
8094,30,Female,Business,2.84,2,Engineer,107682,No,715,1.2,Self-funded,Finance Manager,82110,Entrepreneurship,On-Campus,No
8095,21,Female,Engineering,2.27,6,Manager,83733,No,420,9.2,Scholarship,Marketing Director,66713,Networking,On-Campus,No
8096,33,Female,Science,3.7,2,Engineer,80292,Yes,750,7.1,Scholarship,Executive,159851,Skill Enhancement,On-Campus,No
8097,33,Other,Economics,3.94,9,Entrepreneur,52769,No,675,8.1,Scholarship,Executive,127413,Entrepreneurship,Online,No
8098,27,Female,Science,2.58,4,Consultant,47226,Yes,371,1.2,Loan,Finance Manager,176205,Networking,Online,No
8099,31,Female,Economics,2.61,1,Analyst,66604,Yes,537,4.6,Employer,Startup Founder,71775,Entrepreneurship,Online,No
8100,30,Female,Business,2.78,2,Consultant,91660,No,323,7.7,Employer,Consultant,152934,Entrepreneurship,Online,Yes
8101,22,Female,Arts,3.63,3,Manager,107506,No,627,1.8,Self-funded,Marketing Director,199506,Skill Enhancement,Online,Yes
8102,24,Male,Arts,2.02,0,Analyst,88056,No,607,2.7,Self-funded,Consultant,116227,Networking,Online,No
8103,29,Other,Economics,2.45,3,Entrepreneur,54802,No,326,5.6,Self-funded,Startup Founder,102938,Career Growth,Online,Yes
8104,26,Male,Business,3.41,3,Entrepreneur,81768,Yes,774,9.0,Self-funded,Marketing Director,95563,Networking,On-Campus,Yes
8105,28,Female,Economics,2.81,2,Consultant,97141,No,540,4.0,Scholarship,Executive,179071,Entrepreneurship,Online,No
8106,22,Male,Economics,2.66,9,Engineer,66599,Yes,379,8.5,Scholarship,Consultant,61670,Career Growth,On-Campus,Yes
8107,27,Male,Economics,3.74,8,Engineer,49016,No,310,1.1,Employer,Consultant,87635,Networking,On-Campus,Yes
8108,26,Male,Arts,3.83,2,Manager,55342,No,674,2.6,Loan,Executive,171150,Career Growth,On-Campus,Yes
8109,33,Male,Economics,3.9,1,Engineer,100407,Yes,727,3.6,Employer,Consultant,155913,Skill Enhancement,On-Campus,Yes
8110,34,Male,Arts,2.55,6,Entrepreneur,118666,Yes,765,7.4,Scholarship,Executive,106268,Entrepreneurship,On-Campus,Yes
8111,29,Female,Engineering,3.83,8,Analyst,43437,No,721,6.2,Self-funded,Finance Manager,80559,Entrepreneurship,Online,Yes
8112,27,Male,Business,3.47,5,Consultant,93777,Yes,263,3.4,Scholarship,Executive,144407,Skill Enhancement,On-Campus,Yes
8113,21,Male,Engineering,2.31,4,Consultant,69410,No,391,6.2,Scholarship,Executive,74371,Networking,Online,Yes
8114,34,Male,Economics,3.22,0,Consultant,84743,Yes,736,9.0,Loan,Finance Manager,185078,Career Growth,Online,No
8115,28,Female,Arts,2.05,2,Engineer,73844,Yes,290,5.2,Employer,Finance Manager,83922,Skill Enhancement,On-Campus,Yes
8116,31,Male,Business,3.42,8,Analyst,87865,No,532,7.3,Employer,Startup Founder,147651,Entrepreneurship,On-Campus,No
8117,30,Male,Science,3.47,7,Engineer,45381,Yes,590,4.1,Employer,Startup Founder,105166,Career Growth,Online,Yes
8118,23,Male,Business,3.58,8,Engineer,84155,No,289,7.4,Self-funded,Marketing Director,161747,Career Growth,Online,Yes
8119,34,Female,Business,2.35,7,Entrepreneur,37324,Yes,284,8.8,Employer,Executive,137517,Networking,On-Campus,Yes
8120,22,Male,Economics,3.26,0,Entrepreneur,56270,No,723,6.1,Loan,Marketing Director,185342,Career Growth,On-Campus,No
8121,32,Male,Engineering,2.36,7,Engineer,38453,Yes,344,4.5,Employer,Finance Manager,176533,Career Growth,Online,Yes
8122,23,Male,Engineering,3.89,7,Manager,77213,Yes,260,7.8,Loan,Executive,88602,Networking,Online,Yes
8123,31,Other,Science,3.35,4,Manager,72758,No,499,9.6,Loan,Executive,95766,Entrepreneurship,Online,No
8124,26,Male,Economics,2.19,5,Manager,71460,Yes,639,1.6,Loan,Executive,92225,Career Growth,Online,Yes
8125,33,Female,Business,2.37,1,Engineer,70800,Yes,630,5.6,Scholarship,Finance Manager,197611,Skill Enhancement,Online,Yes
8126,34,Male,Engineering,3.33,0,Analyst,107886,Yes,270,2.6,Self-funded,Consultant,106176,Networking,Online,No
8127,23,Male,Engineering,2.95,7,Manager,91277,No,497,3.5,Employer,Marketing Director,145384,Career Growth,On-Campus,No
8128,30,Male,Arts,3.47,6,Entrepreneur,76432,No,661,6.7,Scholarship,Startup Founder,69465,Networking,Online,No
8129,25,Male,Business,2.56,3,Consultant,87170,No,728,9.6,Self-funded,Startup Founder,184032,Career Growth,On-Campus,Yes
8130,26,Male,Economics,3.32,6,Consultant,93575,No,708,8.7,Self-funded,Consultant,188405,Skill Enhancement,On-Campus,Yes
8131,28,Male,Engineering,2.35,1,Engineer,79732,Yes,500,3.3,Employer,Executive,181590,Career Growth,On-Campus,No
8132,27,Male,Economics,3.09,1,Consultant,51653,No,582,1.2,Scholarship,Startup Founder,99912,Skill Enhancement,Online,No
8133,34,Female,Business,3.92,6,Engineer,52293,Yes,612,6.4,Employer,Finance Manager,104907,Entrepreneurship,On-Campus,No
8134,31,Other,Business,3.26,2,Consultant,114059,Yes,716,5.8,Employer,Executive,94419,Career Growth,Online,No
8135,28,Male,Engineering,2.1,5,Analyst,81344,No,711,5.1,Self-funded,Finance Manager,159235,Entrepreneurship,On-Campus,Yes
8136,23,Female,Science,3.98,6,Analyst,52366,No,307,5.3,Self-funded,Marketing Director,99598,Networking,Online,No
8137,24,Other,Economics,2.31,6,Analyst,90806,No,386,6.3,Scholarship,Executive,177578,Career Growth,Online,No
8138,26,Female,Economics,3.44,9,Analyst,49600,No,560,4.6,Employer,Finance Manager,76582,Entrepreneurship,On-Campus,Yes
8139,31,Male,Arts,3.07,3,Manager,36278,No,550,2.5,Loan,Consultant,155084,Entrepreneurship,On-Campus,Yes
8140,27,Female,Business,2.59,2,Entrepreneur,116252,No,405,3.3,Self-funded,Consultant,186686,Entrepreneurship,On-Campus,No
8141,29,Male,Business,2.35,0,Analyst,31735,No,405,1.6,Self-funded,Startup Founder,176035,Skill Enhancement,On-Campus,Yes
8142,33,Female,Engineering,2.36,6,Manager,106547,No,423,1.5,Self-funded,Marketing Director,66895,Skill Enhancement,On-Campus,No
8143,21,Male,Engineering,3.72,8,Engineer,83095,Yes,531,8.8,Loan,Executive,156822,Entrepreneurship,On-Campus,No
8144,33,Male,Engineering,3.75,0,Consultant,101242,Yes,567,2.1,Scholarship,Marketing Director,163622,Career Growth,Online,Yes
8145,28,Male,Arts,2.93,4,Consultant,52202,No,445,1.6,Loan,Marketing Director,85381,Career Growth,On-Campus,Yes
8146,28,Male,Science,2.21,3,Manager,67928,Yes,444,8.4,Employer,Marketing Director,98235,Entrepreneurship,On-Campus,No
8147,26,Female,Engineering,3.77,9,Consultant,69370,Yes,667,9.6,Employer,Executive,195951,Skill Enhancement,Online,No
8148,24,Male,Engineering,2.97,1,Analyst,71924,Yes,581,2.9,Employer,Marketing Director,153619,Networking,On-Campus,Yes
8149,23,Female,Engineering,2.88,6,Consultant,110075,No,526,7.8,Self-funded,Startup Founder,142265,Entrepreneurship,Online,Yes
8150,31,Male,Arts,2.81,6,Analyst,62295,No,651,2.5,Employer,Consultant,130933,Networking,On-Campus,No
8151,23,Male,Economics,2.73,7,Analyst,117512,Yes,285,7.1,Loan,Executive,183090,Skill Enhancement,Online,Yes
8152,26,Female,Science,3.05,2,Consultant,81257,No,717,7.1,Employer,Startup Founder,134549,Networking,Online,Yes
8153,33,Other,Economics,3.21,5,Manager,102364,No,397,4.9,Employer,Startup Founder,122666,Career Growth,On-Campus,No
8154,28,Male,Business,2.93,3,Engineer,77692,Yes,729,8.9,Employer,Finance Manager,145055,Skill Enhancement,Online,Yes
8155,27,Male,Business,3.79,2,Manager,109919,No,472,2.1,Scholarship,Startup Founder,150829,Entrepreneurship,Online,No
8156,31,Female,Engineering,2.64,3,Entrepreneur,59785,No,717,5.3,Employer,Marketing Director,195276,Skill Enhancement,Online,Yes
8157,21,Male,Economics,3.16,0,Entrepreneur,88935,No,376,6.4,Loan,Consultant,100695,Skill Enhancement,Online,Yes
8158,31,Female,Arts,2.6,6,Analyst,37655,Yes,508,7.8,Self-funded,Marketing Director,195284,Skill Enhancement,On-Campus,Yes
8159,26,Female,Science,3.51,6,Analyst,99580,Yes,769,2.3,Employer,Marketing Director,148444,Networking,Online,Yes
8160,27,Male,Economics,2.2,6,Manager,61264,No,505,5.8,Loan,Startup Founder,68777,Career Growth,On-Campus,Yes
8161,32,Male,Economics,2.38,1,Manager,32947,No,656,5.1,Employer,Executive,194717,Entrepreneurship,On-Campus,No
8162,27,Male,Science,3.6,0,Analyst,42507,Yes,762,4.7,Scholarship,Executive,87401,Networking,On-Campus,No
8163,29,Male,Economics,2.37,8,Engineer,87057,Yes,251,4.2,Self-funded,Consultant,179977,Career Growth,Online,No
8164,31,Female,Economics,3.25,1,Engineer,78306,No,542,10.0,Scholarship,Finance Manager,115573,Career Growth,Online,Yes
8165,31,Female,Science,3.94,4,Entrepreneur,106169,Yes,343,2.5,Loan,Marketing Director,158334,Networking,On-Campus,Yes
8166,30,Female,Arts,3.05,4,Engineer,79136,No,300,7.8,Loan,Executive,94463,Entrepreneurship,On-Campus,No
8167,25,Female,Science,2.37,7,Consultant,94199,No,421,4.4,Scholarship,Startup Founder,139011,Skill Enhancement,Online,Yes
8168,21,Male,Engineering,2.64,0,Analyst,85048,Yes,401,6.8,Loan,Marketing Director,87846,Skill Enhancement,Online,No
8169,22,Female,Engineering,3.65,6,Manager,48193,Yes,409,9.9,Scholarship,Marketing Director,103079,Networking,Online,No
8170,24,Male,Engineering,2.7,2,Analyst,104433,No,433,5.3,Loan,Finance Manager,150606,Skill Enhancement,Online,No
8171,25,Female,Engineering,3.45,1,Consultant,92033,No,441,8.4,Employer,Marketing Director,75301,Skill Enhancement,Online,Yes
8172,29,Male,Business,3.55,4,Engineer,48087,No,407,1.7,Scholarship,Finance Manager,65208,Entrepreneurship,Online,Yes
8173,31,Female,Arts,3.0,3,Analyst,89457,No,415,6.0,Scholarship,Executive,195849,Entrepreneurship,Online,Yes
8174,21,Female,Business,3.57,8,Consultant,33093,Yes,368,4.4,Loan,Executive,98948,Career Growth,Online,Yes
8175,23,Male,Economics,2.63,0,Engineer,102804,No,658,7.3,Employer,Marketing Director,110822,Entrepreneurship,On-Campus,No
8176,25,Male,Economics,3.03,2,Entrepreneur,112191,No,294,1.3,Employer,Marketing Director,122575,Career Growth,Online,Yes
8177,23,Female,Science,3.37,2,Entrepreneur,100704,Yes,439,5.0,Loan,Finance Manager,112598,Networking,Online,No
8178,24,Male,Engineering,2.34,3,Entrepreneur,88721,Yes,384,5.5,Employer,Startup Founder,109783,Career Growth,On-Campus,Yes
8179,34,Female,Science,2.55,6,Consultant,118057,No,404,8.6,Employer,Marketing Director,166747,Entrepreneurship,Online,Yes
8180,23,Other,Economics,3.3,4,Consultant,119700,No,479,4.5,Scholarship,Finance Manager,169402,Career Growth,Online,Yes
8181,24,Male,Engineering,3.31,9,Manager,102254,No,272,3.9,Scholarship,Consultant,141989,Entrepreneurship,Online,Yes
8182,34,Male,Arts,2.99,5,Manager,43223,Yes,409,4.5,Employer,Finance Manager,126182,Skill Enhancement,Online,Yes
8183,33,Female,Economics,3.59,2,Entrepreneur,72337,Yes,763,4.9,Scholarship,Marketing Director,113547,Career Growth,On-Campus,No
8184,33,Male,Science,2.96,4,Analyst,77979,No,452,3.3,Self-funded,Marketing Director,199852,Entrepreneurship,Online,Yes
8185,21,Male,Science,3.76,1,Engineer,49276,No,438,1.4,Loan,Consultant,79321,Skill Enhancement,On-Campus,No
8186,32,Female,Economics,3.47,3,Manager,31967,No,360,9.9,Loan,Executive,163823,Skill Enhancement,On-Campus,No
8187,28,Female,Business,2.63,2,Engineer,59732,No,631,7.9,Scholarship,Executive,96796,Networking,On-Campus,No
8188,24,Male,Arts,2.79,2,Analyst,39099,Yes,515,9.9,Scholarship,Consultant,60093,Career Growth,On-Campus,Yes
8189,27,Male,Economics,3.34,3,Entrepreneur,33805,No,722,7.0,Loan,Marketing Director,108677,Skill Enhancement,On-Campus,Yes
8190,22,Female,Economics,3.79,7,Engineer,89102,Yes,330,8.9,Scholarship,Finance Manager,63888,Entrepreneurship,On-Campus,No
8191,22,Female,Science,2.36,7,Entrepreneur,94860,Yes,406,5.1,Scholarship,Startup Founder,85597,Career Growth,On-Campus,No
8192,26,Female,Engineering,3.03,0,Engineer,69265,Yes,459,4.1,Self-funded,Consultant,158037,Entrepreneurship,Online,Yes
8193,34,Male,Engineering,2.24,4,Analyst,51065,No,487,9.9,Loan,Consultant,194418,Career Growth,Online,No
8194,22,Female,Engineering,2.56,1,Manager,95095,Yes,565,2.5,Self-funded,Finance Manager,145063,Career Growth,Online,Yes
8195,26,Female,Science,3.37,9,Consultant,30202,Yes,266,3.0,Self-funded,Startup Founder,158768,Entrepreneurship,Online,Yes
8196,31,Female,Engineering,2.16,5,Entrepreneur,97467,Yes,433,7.0,Scholarship,Startup Founder,195971,Career Growth,On-Campus,Yes
8197,22,Female,Economics,3.32,2,Manager,119008,Yes,744,3.3,Scholarship,Marketing Director,190872,Entrepreneurship,On-Campus,Yes
8198,24,Male,Business,3.8,9,Engineer,57132,Yes,717,4.9,Employer,Consultant,193277,Career Growth,Online,Yes
8199,27,Other,Business,3.94,9,Manager,92674,Yes,402,9.4,Self-funded,Finance Manager,79461,Career Growth,On-Campus,Yes
8200,28,Male,Business,2.43,8,Consultant,68140,Yes,520,3.4,Scholarship,Executive,170973,Entrepreneurship,On-Campus,No
8201,23,Male,Engineering,3.5,8,Entrepreneur,109201,Yes,328,5.6,Employer,Executive,64330,Networking,Online,No
8202,34,Female,Business,3.85,7,Entrepreneur,58453,No,690,7.6,Self-funded,Executive,175693,Career Growth,Online,No
8203,33,Female,Engineering,2.18,1,Manager,115357,No,433,1.6,Self-funded,Finance Manager,163426,Skill Enhancement,On-Campus,No
8204,29,Female,Economics,2.83,1,Analyst,63945,Yes,798,1.6,Self-funded,Executive,102135,Skill Enhancement,Online,No
8205,22,Female,Economics,3.84,1,Engineer,70591,No,314,7.7,Employer,Marketing Director,155323,Networking,On-Campus,No
8206,28,Male,Science,2.41,4,Manager,95042,No,538,9.3,Self-funded,Startup Founder,146482,Networking,Online,Yes
8207,28,Female,Science,3.87,9,Analyst,49377,No,380,6.3,Loan,Executive,64594,Skill Enhancement,On-Campus,Yes
8208,33,Male,Arts,3.05,8,Entrepreneur,92391,No,554,1.3,Loan,Finance Manager,167327,Networking,Online,Yes
8209,34,Female,Economics,2.2,6,Engineer,97948,No,398,5.1,Employer,Finance Manager,189361,Skill Enhancement,Online,No
8210,24,Male,Engineering,2.9,6,Entrepreneur,55509,No,359,7.5,Loan,Executive,167848,Career Growth,On-Campus,No
8211,21,Female,Arts,2.65,2,Consultant,82924,No,354,6.7,Employer,Startup Founder,97101,Entrepreneurship,On-Campus,Yes
8212,33,Male,Economics,2.56,2,Analyst,84947,Yes,276,2.8,Self-funded,Startup Founder,185874,Networking,On-Campus,No
8213,21,Female,Engineering,3.08,9,Consultant,86660,No,637,1.5,Self-funded,Marketing Director,69877,Career Growth,On-Campus,Yes
8214,22,Female,Economics,2.97,2,Consultant,71225,No,364,9.0,Scholarship,Marketing Director,60724,Networking,Online,Yes
8215,34,Male,Economics,2.96,0,Consultant,57606,No,476,3.0,Loan,Executive,164522,Networking,Online,No
8216,32,Female,Engineering,2.18,7,Analyst,87003,Yes,378,10.0,Scholarship,Marketing Director,86333,Skill Enhancement,On-Campus,Yes
8217,34,Female,Economics,3.6,1,Engineer,46891,No,688,2.0,Employer,Executive,138883,Entrepreneurship,Online,Yes
8218,29,Female,Economics,2.96,6,Entrepreneur,93091,Yes,785,2.0,Loan,Marketing Director,173396,Career Growth,Online,No
8219,33,Female,Economics,3.64,8,Engineer,47771,Yes,359,7.0,Scholarship,Marketing Director,152933,Career Growth,Online,Yes
8220,22,Male,Science,3.65,1,Engineer,99565,No,783,3.4,Scholarship,Finance Manager,90989,Entrepreneurship,Online,Yes
8221,22,Male,Business,2.63,0,Engineer,112170,No,400,9.8,Employer,Consultant,100547,Networking,Online,No
8222,26,Male,Economics,2.01,4,Entrepreneur,81718,Yes,462,3.1,Loan,Executive,176629,Career Growth,On-Campus,Yes
8223,27,Male,Engineering,3.82,9,Entrepreneur,38677,No,769,6.6,Employer,Executive,115742,Networking,Online,No
8224,33,Male,Economics,3.52,4,Analyst,35485,Yes,329,4.7,Loan,Executive,68618,Career Growth,On-Campus,No
8225,27,Female,Science,2.21,0,Manager,89031,No,732,1.8,Scholarship,Finance Manager,61373,Career Growth,On-Campus,Yes
8226,33,Male,Science,3.4,8,Entrepreneur,57626,Yes,337,7.4,Scholarship,Marketing Director,164278,Networking,Online,No
8227,29,Male,Economics,2.04,2,Entrepreneur,94509,No,339,8.1,Scholarship,Executive,110703,Networking,On-Campus,No
8228,26,Male,Arts,2.06,1,Manager,41798,Yes,530,8.4,Employer,Executive,82822,Skill Enhancement,On-Campus,Yes
8229,34,Female,Business,3.05,6,Entrepreneur,44590,Yes,758,5.4,Employer,Marketing Director,95296,Networking,Online,Yes
8230,28,Female,Engineering,2.19,4,Engineer,67973,Yes,351,9.8,Loan,Startup Founder,163347,Skill Enhancement,Online,No
8231,31,Male,Engineering,3.93,3,Entrepreneur,73875,No,467,8.2,Employer,Executive,143293,Networking,Online,No
8232,26,Female,Engineering,3.79,3,Analyst,40420,No,505,5.0,Employer,Executive,82456,Skill Enhancement,On-Campus,No
8233,22,Male,Engineering,3.3,8,Entrepreneur,58525,No,407,1.9,Self-funded,Consultant,120196,Skill Enhancement,Online,No
8234,21,Other,Science,2.13,8,Manager,64964,No,443,3.3,Scholarship,Executive,91983,Skill Enhancement,Online,No
8235,25,Female,Business,2.65,0,Engineer,80513,No,629,7.9,Self-funded,Finance Manager,109809,Career Growth,Online,No
8236,34,Male,Economics,2.74,9,Manager,81813,Yes,484,8.9,Loan,Startup Founder,117984,Networking,On-Campus,Yes
8237,29,Female,Economics,2.96,6,Entrepreneur,113864,No,302,7.0,Scholarship,Startup Founder,108673,Career Growth,On-Campus,Yes
8238,28,Female,Arts,2.34,7,Entrepreneur,47446,No,732,4.5,Loan,Marketing Director,187721,Networking,Online,Yes
8239,34,Male,Economics,3.16,4,Analyst,95053,No,427,4.2,Self-funded,Executive,180275,Career Growth,Online,Yes
8240,33,Female,Business,2.87,6,Engineer,42842,No,305,4.2,Loan,Startup Founder,101564,Skill Enhancement,On-Campus,Yes
8241,24,Male,Economics,3.89,7,Entrepreneur,31229,No,673,5.4,Employer,Finance Manager,196150,Networking,Online,No
8242,25,Male,Science,3.87,7,Analyst,61741,No,426,7.5,Scholarship,Consultant,166250,Networking,On-Campus,Yes
8243,33,Male,Economics,3.13,8,Analyst,60751,Yes,537,2.5,Scholarship,Consultant,179403,Entrepreneurship,Online,Yes
8244,25,Male,Engineering,3.29,4,Manager,31456,Yes,622,1.2,Loan,Consultant,198276,Entrepreneurship,On-Campus,Yes
